team1_win,team1_kills,team1_gold,team1_towers,team1_dragons,team1_barons,team2_kills,team2_gold,team2_towers,team2_dragons,team2_barons,kill_diff,gold_diff,tower_diff,dragon_diff,baron_diff,gold_ratio,kill_ratio,objective_score_diff,games_count,game_duration,total_kills,total_gold,first_blood,first_tower,first_dragon,elder_dragons,herald_kills,avg_kills_per_min,gold_per_min_diff,vision_score_diff,cs_diff_15,gold_diff_15,team1_ad_count,team1_ap_count,team1_tank_count,team2_ad_count,team2_ap_count,team2_tank_count,early_game_lead,mid_game_lead,late_game_scaling,tournament_encoded,team1_side_blue,patch_major,patch_minor
1,20,33922,10,2,1,9,30104,9,2,1,11,3818,1,0,0,0.5298160122450255,0.6896551724137931,1,5,30,29,64026,0,0,1,1,0,1.1155692053453992,150.0222908417706,93,-26,-1349,3,3,2,2,1,1,-0.14709996473899478,-0.24811701158653343,-0.10590010773762448,3,0,14.0,6.0
0,9,30925,7,3,1,13,35315,11,2,1,-4,-4390,-4,1,0,0.466862922705314,0.4090909090909091,-2,5,29,22,66240,0,0,1,2,0,0.6621183597639541,-165.8108039595676,58,-48,-1766,1,3,1,3,3,1,0.30907856387228216,0.478806048863212,0.9229636152200107,1,0,14.0,12.0
0,12,29324,7,2,1,15,31461,9,3,0,-3,-2137,-2,-1,1,0.4824216500781443,0.4444444444444444,-1,5,44,27,60785,1,1,0,2,2,1.052564575163282,-61.56923983514597,-99,3,369,2,2,2,3,2,1,0.3020681906998346,0.4642249819493247,0.36954230730897364,5,1,14.0,23.0
1,11,41678,9,2,0,17,29276,5,2,1,-6,12402,4,0,-1,0.5873946500549652,0.39285714285714285,1,4,18,28,70954,1,1,0,0,1,1.0683096538254095,376.09109988282285,-7,42,622,3,1,0,1,2,1,-0.8046615050132544,-0.4959255497797259,0.9524680729006159,2,0,14.0,10.0
1,17,32649,11,4,1,11,29945,5,3,1,6,2704,6,1,0,0.521599514330447,0.6071428571428571,8,5,37,28,62594,1,0,0,1,0,0.7316259262814924,100.44492058917918,35,-18,1070,1,1,0,1,2,2,-0.8484943068757906,0.3767472143642161,-0.5008796979849162,6,1,14.0,15.0
0,7,39073,9,1,1,12,38560,7,4,0,-5,513,2,-3,1,0.5033040073164763,0.3684210526315789,-1,5,21,19,77633,1,0,1,1,1,0.5473436535696715,15.826094687509592,-10,4,8,1,1,0,2,3,1,-0.9790485184397375,0.37903994960294685,-0.004323504956679214,5,0,14.0,18.0
1,16,34665,9,3,2,10,31463,8,1,1,6,3202,1,2,1,0.5242106218243406,0.6153846153846154,8,4,20,26,66128,0,0,0,0,2,1.2708114727654467,126.95322794467276,96,15,-765,1,1,2,3,1,1,0.6954680725693987,0.9912783396160723,0.44756968281817566,1,0,14.0,2.0
0,10,31557,7,3,1,10,26388,8,4,1,0,5169,-1,-1,0,0.5446026404348951,0.5,-3,5,24,20,57945,1,0,0,0,0,0.643288211751225,204.20214512026143,36,14,-1028,1,2,1,1,1,2,-0.6917620929254142,-0.3490203927557809,0.010581220854502416,6,1,14.0,5.0
0,16,27244,4,3,2,25,29904,10,4,1,-9,-2660,-6,-1,1,0.4767270945614895,0.3902439024390244,-5,3,20,41,57148,1,0,1,2,1,1.5339199826569707,-101.06028649112532,-54,-12,-1669,1,3,0,3,1,1,-0.8061442755311203,0.3913126726856131,0.5680652842874028,5,1,14.0,12.0
1,16,40248,10,3,0,7,32415,9,1,1,9,7833,1,2,-1,0.5538995086908055,0.6956521739130435,2,3,45,23,72663,1,0,0,1,1,0.7892912882261512,296.06846050712085,84,11,1852,1,1,0,3,2,0,-0.2266266899397622,0.01869478632429966,-0.3465919058883662,1,0,14.0,19.0
0,10,31950,8,1,1,22,27522,11,4,2,-12,4428,-3,-3,-1,0.537227602905569,0.3125,-12,3,36,32,59472,1,0,0,0,1,0.8550768354120637,156.9904212124684,41,6,1169,1,2,2,2,3,2,0.99784413638104,-0.4706684007769404,0.6525564927662648,4,1,14.0,20.0
1,13,42158,7,2,1,14,22507,10,2,0,-1,19651,-3,0,1,0.6519446377483956,0.48148148148148145,0,4,18,27,64665,1,0,0,2,1,1.3354881200966682,575.1733355572677,45,-17,-1218,3,3,1,2,1,2,-0.5133898018748948,0.9955050581741063,-0.05069608317745167,4,0,14.0,16.0
0,12,29492,5,3,1,18,36058,8,2,1,-6,-6566,-3,1,0,0.44991609458428683,0.4,-1,4,39,30,65550,1,0,0,0,1,0.8931211436753943,-208.99774314916425,-64,11,-1496,3,3,1,2,2,1,0.4378933525830935,0.5159810169606893,0.4073342394899919,1,1,14.0,10.0
1,18,27831,9,4,1,16,34032,6,2,1,2,-6201,3,2,0,0.44988118907909413,0.5294117647058824,7,4,18,34,61863,0,0,0,0,0,0.8795974884192589,-209.0391100707953,54,33,615,1,1,1,3,3,0,-0.8317994341208477,0.15315414255677617,0.5348325958121123,2,0,14.0,3.0
1,16,39412,8,2,0,11,30488,5,2,1,5,8924,3,0,-1,0.5638340486409156,0.5925925925925926,0,4,42,27,69900,0,1,0,0,2,1.3287116067485938,342.71095661913586,76,28,-385,1,2,1,1,1,2,-0.7883215833194406,-0.4988322834994008,-0.24519811695049043,2,1,14.0,21.0
1,13,30285,5,4,1,3,26063,8,3,1,10,4222,-3,1,0,0.5374636189394477,0.8125,-1,5,20,16,56348,1,0,1,1,1,0.591818550470032,138.52527984113874,85,-5,-1587,2,3,0,3,3,1,0.5320783847115438,0.4351048078893114,0.4432597829164977,5,1,14.0,10.0
1,13,33102,10,4,1,8,30698,5,3,0,5,2404,5,1,1,0.5188401253918495,0.6190476190476191,10,3,25,21,63800,1,1,0,0,0,0.5576894468317984,78.14473728201035,-89,-50,552,1,2,0,3,3,0,0.2871742351287454,0.49518555927467056,-0.2316230094592222,3,1,14.0,15.0
0,15,26214,6,3,1,10,30002,10,4,1,5,-3788,-4,-1,0,0.46630852426355485,0.6,-6,3,36,25,56216,1,1,1,2,0,1.1298244748175288,-134.02874904616667,30,31,-951,1,2,2,2,2,0,0.2470222362227874,0.2616339853556271,0.7040273229302667,6,1,14.0,17.0
0,7,32991,8,2,1,19,34014,10,3,2,-12,-1023,-2,-1,-1,0.49236624132527423,0.2692307692307692,-7,5,29,26,67005,0,0,0,2,2,0.8003893467052812,-40.16351712625798,30,-30,343,1,3,2,3,1,0,0.3574772118430034,-0.7228190594075412,0.3548031233484632,5,0,14.0,11.0
0,5,33447,7,1,0,17,34784,6,0,2,-12,-1337,1,1,-2,0.49020240066831794,0.22727272727272727,-3,5,37,22,68231,1,1,1,0,2,0.9860759272699775,-53.07575865925477,79,-2,-856,1,3,1,3,1,1,-0.7509712706681078,0.6266717843764424,-0.2035853119169717,4,1,14.0,5.0
1,12,32282,8,3,1,17,33053,5,1,1,-5,-771,3,2,0,0.49409964031529807,0.41379310344827586,7,4,29,29,65335,0,1,0,1,1,1.0334198776645462,-28.581676203469556,93,-8,-1806,2,1,1,2,1,1,0.4206488667026931,-0.6234886051325506,0.5227344971384285,1,0,14.0,19.0
1,18,27357,10,3,2,13,34189,10,2,1,5,-6832,0,1,1,0.4444967991421051,0.5806451612903226,5,5,18,31,61546,0,1,0,0,1,1.2467235001435457,-267.3839064630445,89,11,1245,3,1,2,1,3,0,0.4050337794072274,-0.05577814545983961,-0.28579393675331377,1,1,14.0,11.0
1,22,32720,8,3,1,9,31265,4,2,0,13,1455,4,1,1,0.511369852309135,0.7096774193548387,9,4,32,31,63985,1,0,0,1,1,0.7837879716903392,53.4257650103364,-81,-19,-11,2,3,0,2,2,1,0.6342446477774508,-0.8778729203694846,0.307267955585268,4,0,14.0,15.0
0,14,27576,7,2,1,18,36800,8,2,1,-4,-9224,-1,0,0,0.42835839443270785,0.4375,-1,3,33,32,64376,0,1,0,0,0,0.8758470244928169,-306.35387204287497,63,-13,639,2,2,0,2,1,0,0.6084099487413919,-0.5781612491109163,0.9413738010939399,3,1,14.0,22.0
0,14,23538,7,3,0,14,32800,10,3,1,0,-9262,-3,0,-1,0.41779970889985446,0.5,-6,4,27,28,56338,0,0,1,0,1,0.7966519268256017,-298.449751185028,-30,39,871,2,2,2,2,2,2,-0.33924278848158895,-0.3884726443977373,0.1744380799274936,2,1,14.0,4.0
1,8,35063,11,2,0,16,33994,6,3,1,-8,1069,5,-1,-1,0.5077399829126663,0.3333333333333333,0,3,34,24,69057,1,1,0,0,2,0.7077499311229161,39.367306128304214,-75,-24,353,1,1,2,2,1,0,0.7894950330199266,-0.5490459581220188,-0.574457557104955,1,1,14.0,17.0
0,7,30754,10,3,2,17,34245,11,3,1,-10,-3491,-1,0,1,0.47314574070370313,0.2916666666666667,2,3,26,24,64999,0,0,0,2,1,0.6791953969425839,-105.82114204129543,-59,31,333,3,3,0,1,3,1,0.8483520213587146,0.16472218809177952,0.1888573263791693,1,1,14.0,2.0
1,11,46754,11,3,1,17,23982,5,2,1,-6,22772,6,1,0,0.6609647138656413,0.39285714285714285,8,5,27,28,70736,1,1,0,2,1,1.0055179266033603,727.4604554107425,37,46,1259,1,1,0,3,2,2,-0.6078722026352477,-0.5209401415283479,-0.1389910237333858,2,1,14.0,9.0
0,13,31471,10,1,0,8,43470,9,2,1,5,-11999,1,-1,-1,0.4199436890353745,0.6190476190476191,-4,5,26,21,74941,1,0,0,2,2,0.5422471950423027,-401.06126451932016,-84,0,592,2,1,1,1,2,2,0.4124990486524305,0.6621793357681052,0.6587432200380534,4,0,14.0,1.0
0,11,21053,5,2,0,17,26331,7,3,1,-6,-5278,-2,-1,-1,0.44430609488434913,0.39285714285714285,-7,4,24,28,47384,0,1,1,1,1,1.2273570304353874,-161.39510213413536,-5,-47,739,3,3,0,2,3,0,-0.02659422758808483,-0.06050671736568458,-0.7326316348963031,3,1,14.0,14.0
1,10,39193,11,1,1,21,27834,4,3,1,-11,11359,7,-2,0,0.5847345099735928,0.3225806451612903,3,5,34,31,67027,0,0,1,0,1,1.2112779743026654,379.6541725769941,-92,-39,-414,2,2,0,1,2,0,0.1398514743773529,0.8049293020913721,0.29884786675011177,6,1,14.0,17.0
1,14,30681,10,3,2,11,29263,10,2,1,3,1418,0,1,1,0.5118277058588016,0.56,5,4,28,25,59944,1,0,0,1,2,0.8562696495052102,45.914222049702644,48,14,1573,2,2,1,3,1,1,0.5041624464845718,0.2629993698771571,-0.5563720141480217,5,1,14.0,10.0
1,21,31454,10,2,1,16,36893,7,3,1,5,-5439,3,-1,0,0.46021039694500127,0.5675675675675675,1,4,36,37,68347,1,0,1,1,1,1.52662102642995,-207.1291206029285,44,32,1633,3,3,2,3,3,0,0.293583903236027,-0.4703126670542077,-0.8118233308713398,5,1,14.0,3.0
1,4,32380,9,4,1,14,35715,7,3,0,-10,-3335,2,1,1,0.4755121521403921,0.2222222222222222,7,4,32,18,68095,0,0,0,1,0,0.6701724752485074,-124.88065122638544,77,-17,-1794,1,1,0,3,3,0,-0.18901771692403435,-0.03744395356300734,0.8580468488221606,3,1,14.0,22.0
0,9,30551,7,4,1,22,32395,10,4,1,-13,-1844,-3,0,0,0.48535252438598164,0.2903225806451613,-3,3,43,31,62946,0,0,1,1,1,0.8043091041553578,-70.71013855394479,-92,-34,602,3,2,2,1,3,2,0.6710878361986103,0.5969649147980762,-0.11969583871258527,1,0,14.0,8.0
0,14,29327,8,2,1,16,32618,6,3,2,-2,-3291,2,-1,-1,0.47343611268060376,0.4666666666666667,-3,3,34,30,61945,0,1,0,1,2,1.4413297725931662,-110.4905095131274,-5,-50,964,3,2,1,1,3,2,0.06366179916133774,0.7373751562915436,-0.8800133612767076,3,0,14.0,18.0
0,4,31515,6,4,1,16,23828,11,4,1,-12,7687,-5,0,0,0.569448710767396,0.2,-5,5,39,20,55343,0,0,1,1,1,0.6208148652565557,222.7979535107648,16,12,-239,2,1,0,1,1,1,-0.36387711238494314,-0.49895503589998436,-0.053382637051039517,2,0,14.0,17.0
0,9,27999,7,1,1,16,40242,11,2,2,-7,-12243,-4,-1,-1,0.41029586319075045,0.36,-9,5,41,25,68241,0,1,0,2,2,0.7261390417729344,-427.76538797035755,-74,-28,-896,3,2,2,3,2,0,-0.49264348114941403,-0.019957523805172794,0.3417080035737421,2,0,14.0,22.0
0,5,31770,8,2,1,4,34133,10,3,2,1,-2363,-2,-1,-1,0.4820721363215635,0.5555555555555556,-7,4,30,9,65903,0,1,1,1,0,0.3118466452655755,-93.14469665819594,90,-10,633,2,1,2,1,2,0,-0.6680549773276363,-0.22998794156472613,-0.5973961018084555,1,1,14.0,10.0
1,12,30655,10,3,1,16,27854,5,2,1,-4,2801,5,1,0,0.5239364884034935,0.42857142857142855,7,5,40,28,58509,0,1,0,2,2,0.904673762105721,100.08263681521098,72,8,1679,1,3,2,2,3,0,0.365059327611607,-0.632508060287285,-0.7323558736163731,6,1,14.0,17.0
0,10,31551,9,1,1,13,29484,10,4,0,-3,2067,-1,-3,1,0.5169329073482428,0.43478260869565216,-4,3,24,23,61035,0,1,1,0,2,0.5941205696977093,63.05377054698886,-80,18,-1263,3,3,0,1,2,1,0.14331694191055844,0.6994267603367628,0.42932500997795997,1,0,14.0,7.0
0,14,23977,6,2,1,18,25015,10,3,2,-4,-1038,-4,-1,-1,0.48940643370346176,0.4375,-9,4,22,32,48992,1,1,0,0,1,1.2261217851061557,-34.60414911958971,-40,-14,360,2,3,1,2,1,1,0.5672186132862962,0.011302177064530516,0.3359675384619427,6,0,14.0,12.0
0,6,35099,10,2,1,12,37263,10,1,1,-6,-2164,0,1,0,0.48504740056935963,0.3333333333333333,2,5,31,18,72362,1,0,0,0,0,0.794034140551198,-78.31658653162096,53,38,1831,3,3,2,3,2,2,-0.016136862342363667,-0.2237467033080256,-0.6122520559451547,1,0,14.0,13.0
0,9,29082,5,3,1,13,28103,11,2,1,-4,979,-6,1,0,0.5085599370464282,0.4090909090909091,-4,5,34,22,57185,0,1,0,2,1,0.5536244814195354,30.497896517695988,-7,-24,-325,2,1,0,2,2,2,0.3157484308540617,-0.20945734872587218,-0.36289172475192455,3,0,14.0,23.0
1,15,36070,9,2,1,13,27339,7,3,1,2,8731,2,-1,0,0.568846693687016,0.5357142857142857,0,4,26,28,63409,1,0,1,1,1,1.2085419639020814,277.4440747284321,99,44,821,3,3,1,1,1,0,-0.515773789207131,-0.6202215633150372,0.3904292249476633,3,0,14.0,22.0
1,18,28358,7,4,1,10,26182,6,3,1,8,2176,1,1,0,0.5199486615328199,0.6428571428571429,3,3,42,28,54540,0,0,1,1,1,1.1973211890437723,63.473120378888595,-30,-5,-1837,3,2,0,1,3,1,0.986572334556364,-0.9297509556865922,0.37307526288783466,3,0,14.0,4.0
1,8,25855,6,4,1,6,26627,6,4,1,2,-772,0,0,0,0.4926450973667162,0.5714285714285714,0,3,28,14,52482,0,0,1,1,2,0.3733029183125697,-23.239742506215116,74,-35,528,3,1,1,1,2,1,0.11474622360526276,-0.8126428247912996,-0.29743519997801315,1,1,14.0,13.0
1,11,35439,10,4,2,10,21794,7,3,1,1,13645,3,1,1,0.619205703003512,0.5238095238095238,8,5,37,21,57233,1,1,1,1,0,0.8003824349076442,490.2975528516299,-36,16,32,3,2,2,2,3,1,-0.717206376145654,-0.21357606785761263,-0.02128563152592,2,1,14.0,1.0
1,24,24648,10,4,1,14,31299,9,3,0,10,-6651,1,1,1,0.44055981553970724,0.631578947368421,6,5,31,38,55947,1,0,1,2,1,1.3305886629082786,-263.97653780640667,52,43,-1570,2,1,0,2,2,2,0.9203009371585518,0.43108122076861566,0.3316386471058532,4,0,14.0,7.0
0,12,28824,7,1,1,9,30561,9,4,2,3,-1737,-2,-3,-1,0.48537509472088913,0.5714285714285714,-11,4,22,21,59385,1,0,0,1,2,0.9373632559062042,-60.93197941770852,88,-9,1069,2,1,1,3,3,0,-0.24849408039450682,0.11856176960264775,-0.05436724390233305,2,0,14.0,6.0
0,12,35087,8,4,1,14,40405,11,3,1,-2,-5318,-3,1,0,0.46477772479203094,0.46153846153846156,-1,3,35,26,75492,0,1,1,2,1,0.7673674696425333,-207.84408791074947,-88,21,-979,2,3,0,1,2,1,-0.9222561874808519,0.5681384310851063,0.11628708509093455,1,0,14.0,9.0
0,11,28487,6,3,1,15,32466,7,4,1,-4,-3979,-1,-1,0,0.4673600971240136,0.4230769230769231,-3,4,22,26,60953,1,0,0,1,0,1.1158114574676399,-114.02784251905354,-49,-18,-1236,3,2,1,3,1,0,0.6188797038453404,-0.8600612024208882,0.8431527453095895,5,0,14.0,19.0
0,13,35796,4,2,1,11,30208,8,3,1,2,5588,-4,-1,0,0.5423307678322525,0.5416666666666666,-6,4,22,24,66004,0,1,1,0,2,0.8265740538885672,179.991894026478,-35,-13,-604,3,1,1,2,1,2,0.9400397947719827,-0.5960489788328494,0.4827202994692763,3,0,14.0,3.0
1,9,35221,9,3,1,10,26094,7,3,1,-1,9127,2,0,0,0.5744271385468482,0.47368421052631576,2,3,36,19,61315,1,0,0,0,0,0.5162471276291254,301.4779432884779,43,4,1211,1,2,2,1,3,0,-0.15529219877770517,-0.3538337950179016,-0.6063748206012827,2,0,14.0,17.0
1,18,31763,6,2,1,5,27638,9,4,1,13,4125,-3,-2,0,0.5347216376828673,0.782608695652174,-7,4,34,23,59401,0,0,1,0,1,0.5943880579801828,121.46654373639228,-97,-34,1187,1,1,1,3,1,0,0.9301406993091879,-0.18343823877970689,-0.3761314689110211,4,0,14.0,17.0
0,8,29678,10,1,1,22,45238,10,3,2,-14,-15560,0,-2,-1,0.3961503550643387,0.26666666666666666,-7,5,20,30,74916,1,1,0,0,0,0.98252933418546,-545.9836020161426,6,-31,263,3,1,2,3,2,0,0.14932047832906026,-0.07718785428081065,0.07466968725930578,2,1,14.0,3.0
0,17,27138,9,4,0,14,33695,11,3,0,3,-6557,-2,1,0,0.4461065540085151,0.5483870967741935,0,5,41,31,60833,1,1,0,1,1,0.7944510538423666,-200.01978931719526,58,-19,354,1,3,0,2,1,2,-0.11926808597101735,0.9516124213285146,-0.6407116647319999,3,1,14.0,20.0
0,17,27749,7,3,1,23,27321,8,4,1,-6,428,-1,-1,0,0.5038859633194117,0.425,-3,3,24,40,55070,0,1,0,1,2,1.6583724547815177,15.698961736944183,-38,48,446,2,3,1,1,2,2,0.8654439222062336,0.730612298632404,0.8381952450551424,4,1,14.0,23.0
1,21,39087,8,3,1,13,32807,6,1,1,8,6280,2,2,0,0.5436754110217821,0.6176470588235294,6,4,23,34,71894,0,0,1,0,2,1.418867981365392,243.38780500405343,-55,-28,-837,3,1,2,1,3,0,-0.16547659131111248,0.5071139296137825,0.08934181008017572,5,0,14.0,4.0
1,11,32721,9,4,1,6,26175,6,3,1,5,6546,3,1,0,0.5555725346373268,0.6470588235294118,5,5,36,17,58896,1,1,0,1,1,0.5130241151177067,216.8612636162608,-34,-10,811,2,2,1,2,2,2,0.7771968586055862,-0.9436582544982974,-0.9719866686578089,3,1,14.0,16.0
1,12,28693,8,4,1,9,25324,10,3,0,3,3369,-2,1,1,0.5311846270618509,0.5714285714285714,3,3,40,21,54017,0,0,0,0,2,0.6218986456848041,97.38137341071207,45,38,-962,1,3,2,1,1,0,-0.9555650064648336,-0.539884147508664,-0.9570897747670413,6,0,14.0,12.0
0,6,31629,4,3,0,11,35893,10,4,1,-5,-4264,-6,-1,-1,0.4684251058914132,0.35294117647058826,-11,3,25,17,67522,1,1,1,2,1,0.6312947959953789,-146.40197519678506,13,2,1311,1,1,1,3,3,0,-0.1977070286233935,0.9340209806380444,-0.3179166379285494,6,0,14.0,20.0
0,11,32830,9,2,1,16,27933,6,3,2,-5,4897,3,-1,-1,0.5402959037572207,0.4074074074074074,-2,5,40,27,60763,0,1,1,2,2,1.337358525364764,143.43287768077303,42,-30,1786,3,3,1,2,2,2,-0.1436817038509488,0.3620586666365282,0.6795313025501417,2,1,14.0,5.0
1,18,33687,10,4,1,13,32745,5,2,0,5,942,5,2,1,0.5070899566473989,0.5806451612903226,12,4,25,31,66432,1,1,0,0,2,1.1443514834012634,26.962365547956118,-99,10,949,1,2,0,1,1,2,-0.8735530769019346,-0.4812170425657041,-0.003996843272988437,1,0,14.0,3.0
0,8,34072,9,2,0,17,42564,11,3,1,-9,-8492,-2,-1,-1,0.4445952293961063,0.32,-7,3,29,25,76636,1,0,1,2,2,0.6330752815076659,-300.831902409851,-66,-27,132,3,3,0,2,3,0,-0.6137290203212185,0.1036619032742363,-0.5930966667156763,4,1,14.0,8.0
0,12,30614,7,3,1,18,33190,6,4,1,-6,-2576,1,-1,0,0.47981317785718763,0.4,-1,5,18,30,63804,1,1,0,2,2,0.841726689452633,-94.06585542960146,-82,6,376,2,1,2,3,3,1,-0.65253505248753,0.6659445837792848,-0.8091003705052824,6,0,14.0,23.0
1,10,34027,11,3,1,15,24923,7,3,1,-5,9104,4,0,0,0.5772179813401187,0.4,4,5,36,25,58950,1,1,0,0,2,0.9140560873918625,318.1851423350638,-59,40,1235,1,1,0,3,2,2,0.6623112593273404,0.6114046529718824,0.7446933777286626,4,0,14.0,5.0
1,14,35297,8,4,1,12,29232,8,3,1,2,6065,0,1,0,0.5469943746222629,0.5384615384615384,2,4,41,26,64529,0,1,0,1,1,1.1225179949441524,227.52270168377865,-18,-49,-1798,2,2,2,3,3,2,0.7666229812294016,0.5551393767899147,-0.4018466897408459,4,1,14.0,14.0
1,20,29831,9,4,1,11,36605,9,2,1,9,-6774,0,2,0,0.44901860437112406,0.6451612903225806,4,5,31,31,66436,0,0,1,0,0,0.9572032591145991,-200.77110624476003,-62,10,1983,2,1,1,1,2,0,0.10744759603237997,-0.11828874397331401,0.1856296087893099,5,0,14.0,16.0
0,11,25598,7,3,2,19,29736,8,4,1,-8,-4138,-1,-1,1,0.4626088842303105,0.36666666666666664,0,5,45,30,55334,0,1,1,1,0,0.7935595445216479,-153.15496615272087,99,-7,1475,3,3,0,1,1,1,0.7003778173452384,0.9473773250304134,0.8259728097017309,1,1,14.0,15.0
1,20,32942,8,3,1,5,29586,8,2,1,15,3356,0,1,0,0.526835977482088,0.8,2,4,40,25,62528,0,0,1,0,2,1.1558418198989144,109.99981259322671,23,-9,620,1,1,1,3,3,1,0.7940576550946479,0.44130613551860565,-0.3222001110367887,5,0,14.0,6.0
0,9,32346,9,3,0,17,25526,6,2,0,-8,6820,3,1,0,0.5589231407243572,0.34615384615384615,5,5,19,26,57872,1,1,0,2,0,1.096121028300532,261.36618760849825,-80,16,-198,3,1,0,1,2,1,0.33934630411231637,0.44119973717456795,0.07174886568790817,4,1,14.0,16.0
1,3,30235,11,4,1,9,29953,4,3,1,-6,282,7,1,0,0.5023426596663787,0.25,9,5,27,12,60188,0,1,1,1,0,0.352887002040266,10.90775594932484,-93,25,749,1,1,2,3,3,1,-0.22777095472643416,0.7715727493209756,0.22804028712295055,2,0,14.0,2.0
1,10,30800,9,4,1,7,33627,9,2,1,3,-2827,0,2,0,0.47806044049854873,0.5882352941176471,4,3,39,17,64427,0,1,0,1,2,0.5993809902787699,-93.49400158575042,78,-49,1063,1,2,0,3,2,1,0.5485372225280121,-0.16239744720700622,0.4381038794821064,2,1,14.0,21.0
1,2,36769,10,2,1,11,27500,8,2,1,-9,9269,2,0,0,0.5721109710747017,0.15384615384615385,2,5,26,13,64269,0,0,0,0,0,0.46557574239199484,286.03719911169935,12,24,732,2,3,2,3,2,1,0.4472849337424758,-0.14545444908047078,0.32596175872976807,5,1,14.0,13.0
0,16,28655,9,2,1,9,26102,6,4,1,7,2553,3,-2,0,0.5233120879522253,0.64,-1,4,28,25,54757,1,0,1,1,0,1.1190608224535297,83.33542505190262,-100,42,-963,1,3,0,3,2,0,-0.2890713922901771,0.16988476001094055,0.7131021449733315,5,1,14.0,4.0
1,11,38894,10,2,1,11,34085,6,3,0,0,4809,4,-1,1,0.5329478343084997,0.5,5,5,45,22,72979,1,0,1,2,2,0.9835929209145464,140.4005296087319,40,3,-1866,3,1,0,3,2,0,0.5169603791456445,0.4883007256785572,0.49395903264110075,5,1,14.0,12.0
0,12,26001,5,3,1,16,41619,6,3,2,-4,-15618,-1,0,-1,0.3845164152617569,0.42857142857142855,-4,5,27,28,67620,0,1,1,1,0,0.7319364430373084,-473.2147208448489,21,23,-1394,3,1,0,1,2,1,-0.5382600355069294,0.5450815581298072,0.9358512730805082,3,1,14.0,13.0
1,22,31924,9,2,1,10,36226,8,2,1,12,-4302,1,0,0,0.46843727072633895,0.6875,1,4,22,32,68150,0,1,0,1,1,0.9540480431850001,-140.201523074839,58,20,-892,1,1,0,3,1,1,-0.7955792341049663,0.14423434866827245,-0.46053511492386323,3,1,14.0,16.0
0,15,27808,6,2,2,22,34040,11,3,1,-7,-6232,-5,-1,1,0.44961841935066615,0.40540540540540543,-4,4,35,37,61848,0,1,0,2,0,1.2116040298703288,-215.22549800074674,-77,6,-62,3,1,0,1,1,2,0.9885824190308128,-0.03877957087313333,0.12241671075699334,5,1,14.0,3.0
1,11,27107,10,4,1,7,32331,10,2,1,4,-5224,0,2,0,0.4560550489585787,0.6111111111111112,4,4,33,18,59438,1,1,0,2,0,0.6627225267465784,-181.53841518514818,13,50,1949,3,2,2,1,1,2,0.88499892704562,0.005126845523080403,0.37888265890292905,1,0,14.0,14.0
1,12,30279,9,4,1,13,28414,9,3,0,-1,1865,0,1,1,0.5158877549281856,0.48,5,3,43,25,58693,0,0,1,0,2,0.9153038927703775,63.47604717996321,16,-32,-1841,1,2,2,1,3,1,0.6033958948331801,-0.3322389137583508,-0.7307572182306021,2,0,14.0,5.0
1,12,30618,8,4,1,7,27525,7,1,1,5,3093,1,3,0,0.5265982147464011,0.631578947368421,7,3,41,19,58143,0,0,0,0,0,0.8503995859251613,120.94756746026029,65,-7,-7,3,2,2,2,1,1,0.6558194622007485,-0.43578980110183463,0.5261821032354546,3,1,14.0,23.0
1,16,30617,10,3,1,16,27630,8,3,1,0,2987,2,0,0,0.525640805535049,0.5,2,3,18,32,58247,0,1,1,0,1,1.1363958853543514,90.56053125627706,-70,6,-154,3,2,0,3,3,0,-0.05480959091582771,-0.19477298881445515,-0.9639458408220016,4,1,14.0,17.0
1,13,33830,11,3,1,18,24746,8,2,0,-5,9084,3,1,1,0.5775402895383774,0.41935483870967744,8,5,22,31,58576,1,0,1,1,0,1.2459262497246455,362.0465461982209,13,24,1236,1,1,1,3,2,1,0.034862860169039944,-0.49746292033812245,0.8227581351922042,3,0,14.0,17.0
0,5,34244,7,2,1,23,30143,8,3,1,-18,4101,-1,-1,0,0.5318464907512386,0.17857142857142858,-3,5,35,28,64387,1,0,0,0,0,0.8748077334055413,143.531264005919,76,42,-1672,3,2,0,2,1,2,0.21404281819980775,0.09121620535562247,0.2566522689166124,6,0,14.0,18.0
0,14,29917,7,2,1,16,37533,10,4,1,-2,-7616,-3,-2,0,0.44354336545589323,0.4666666666666667,-7,3,33,30,67450,0,1,0,1,2,1.165175274735984,-258.4855686947965,36,17,-1694,1,3,0,1,2,2,-0.29970294566867683,0.3754679477750398,0.6255053589552,3,0,14.0,13.0
1,7,29421,10,4,2,9,30950,10,2,1,-2,-1529,0,2,1,0.48733663513938813,0.4375,7,3,42,16,60371,1,0,0,2,0,0.43087662118147874,-55.62480104364928,-9,-5,-1905,2,1,0,3,3,1,-0.09733099796101108,-0.12222674594028482,-0.5675274103843588,4,1,14.0,17.0
0,12,31946,4,2,1,16,28196,11,4,1,-4,3750,-7,-2,0,0.5311762162881182,0.42857142857142855,-11,5,32,28,60142,1,1,0,2,2,0.7505487125640273,128.4190892626932,-90,50,974,2,3,0,1,1,0,0.5727188745636407,0.09975317189697863,-0.9670429990362244,4,1,14.0,19.0
